13899,7992,8
13899,9961,2
13899,18468,8
13899,23481,6
13899,29805,9
13899,32615,5
13899,35065,8
13900,19798,10
13900,20939,10
13900,33774,8
13901,19540,6
13901,20388,8
13901,22390,1
13902,21678,10
13902,28103,10
13903,29243,9
13904,2741,7
13904,5298,5
13904,6068,8
13904,7365,9
13904,7849,10
13904,10446,10
13904,14751,10
13904,16958,10
13904,18453,9
13904,20329,10
13904,21823,2
13904,27950,8
13904,29813,10
13904,29842,6
13905,8809,5
13905,13368,1
13905,24421,9
13905,36537,1
13906,2216,6
13906,2923,5
13906,6283,8
13906,8761,10
13906,20055,10
13906,27698,10
13906,33233,5
13906,36814,2
13907,4896,10
13907,11082,8
13907,11259,9
13907,11774,3
13907,12002,2
13907,13498,7
13907,14601,4
13907,14650,2
13907,14773,7
13907,18430,3
13907,18684,8
13907,20620,9
13907,24247,3
13907,28688,10
13907,28701,6
13907,29582,9
13907,33794,9
13907,35856,4
13908,25876,10
13909,133,8
13909,2692,10
13909,3428,7
13909,3592,7
13909,3751,8
13909,3922,3
13909,3963,9
13909,4216,8
13909,5157,10
13909,5279,8
13909,8072,5
13909,8605,8
13909,9667,10
13909,10157,4
13909,10448,6
13909,11906,10
13909,12182,7
13909,13138,9
13909,13489,8
13909,13991,3
13909,14046,9
13909,15803,10
13909,16524,8
13909,17031,7
13909,17257,7
13909,17893,5
13909,18053,7
13909,19115,9
13909,19269,7
13909,19456,8
13909,19749,1
13909,19819,10
13909,20868,5
13909,21653,5
13909,22129,4
13909,23130,6
13909,23361,7
13909,24163,5
13909,24391,10
13909,26200,9
13909,26365,10
13909,27216,7
13909,27469,8
13909,27877,9
13909,29711,8
13909,30091,7
13909,30294,5
13909,30677,6
13909,30796,1
13909,31349,3
13909,31492,6
13909,33300,9
13909,34848,7
13909,35044,7
13910,293,7
13910,1561,7
13910,15540,5
13910,18228,5
13910,22991,5
13911,13116,7
13911,16421,7
13911,16947,6
13911,22312,8
13911,23270,7
13911,30019,5
13911,30031,4
13912,3276,8
13912,3674,10
13912,4319,10
13912,12030,10
13912,14644,10
13912,14651,10
13912,20620,10
13912,21099,10
13912,25500,9
13912,26992,10
13912,35804,10
13913,2236,7
13913,7235,9
13913,7788,4
13913,10145,8
13913,13198,8
13913,16307,6
13913,18937,7
13913,19620,7
13913,24088,8
13914,28547,10
13915,3272,3
13915,11458,9
13915,24479,7
13915,27362,10
13916,2579,2
13916,2785,6
13916,4104,8
13916,6391,7
13916,8759,8
13916,9546,10
13916,14169,6
13916,19802,1
13916,22323,5
13916,24309,6
13916,29195,8
13916,34260,5
13916,37056,6
13917,11652,9
13917,18401,9
13917,25827,9
13917,36691,10
13918,29177,1
13919,10109,10
13919,11344,1
13919,15615,1
13919,22290,10
13919,32265,10
13920,14701,2
13920,33443,1
13921,12077,2
13922,621,6
13922,24630,8
13923,1729,1
13923,7729,10
13923,10439,8
13923,12441,9
13923,21257,2
