10948,5446,6
10948,6183,7
10948,6334,8
10948,7704,7
10948,8361,8
10948,8962,4
10948,12866,9
10948,17676,9
10948,25421,9
10948,28514,8
10948,30863,9
10948,32808,8
10948,35158,8
10948,35968,4
10949,25304,9
10950,4886,8
10950,13094,7
10950,16425,7
10950,17107,6
10950,23833,6
10950,23953,6
10950,25363,10
10950,25421,7
10950,26497,4
10951,11752,9
10952,4532,10
10952,9646,5
10952,12362,7
10952,19082,1
10952,19981,10
10953,2143,8
10953,4814,8
10953,11109,9
10953,13061,9
10953,13094,8
10953,14234,8
10953,14414,8
10953,16766,8
10953,17389,8
10953,21263,8
10953,22002,9
10953,25925,8
10953,29005,8
10953,29177,9
10953,31107,9
10953,32873,9
10953,35486,6
10954,4,7
10954,2090,8
10954,3527,10
10954,5425,4
10954,5929,10
10954,9070,7
10954,9405,7
10954,9704,6
10954,10231,8
10954,11900,8
10954,13130,8
10954,13977,8
10954,15376,8
10954,17198,10
10954,17881,5
10954,19929,7
10954,22341,7
10954,24257,7
10954,24493,3
10954,26804,8
10954,27402,8
10954,28190,9
10954,30729,4
10954,30765,3
10954,31254,4
10954,32918,7
10954,35100,8
10954,36662,5
10955,10685,7
10955,11781,10
10955,13473,8
10955,14793,8
10955,18099,9
10955,22628,8
10955,26888,1
10955,28121,5
10955,34351,9
10955,34517,9
10956,5292,8
10956,6703,1
10956,7086,3
10956,7780,3
10956,11631,2
10956,12787,3
10956,15139,10
10956,20907,2
10956,23154,10
10956,24488,6
10956,25920,10
10956,30677,10
10956,31833,8
10956,35020,1
10957,839,9
10957,14549,8
10957,15408,8
10958,3700,7
10958,20668,6
10958,26484,8
10959,30087,9
10960,1873,8
10960,17472,10
10960,33562,10
10961,13440,8
10962,10320,8
10962,18056,5
10962,27663,1
10962,35140,9
10963,8013,10
10963,10689,7
10963,20920,10
10964,4279,4
10964,8717,3
10964,10685,1
10964,13574,7
10964,19530,10
10964,22360,10
10965,194,8
10965,33216,10
10966,3674,10
10966,16825,10
10966,22066,2
10966,32308,10
10967,20396,3
10967,20656,6
10967,20889,5
10967,23800,2
10967,29350,6
10967,34908,4
10967,35140,8
10967,35639,8
10968,10625,10
10968,12787,8
10968,28353,3
10969,18256,5
10969,29115,8
10969,33161,5
10970,34602,8
10971,15560,8
10971,33971,10
10971,35004,9
10972,17486,9
10972,27453,3
10972,31081,6
10972,34571,6
10972,34971,8
10972,36942,9
10973,1397,8
10973,1456,8
10973,16732,9
10973,25545,5
10973,25568,8
10973,30956,8
10973,35247,9
10974,1053,10
10974,1363,9
10974,20965,10
10974,30796,10
10975,31730,10
10976,17748,10
10977,1447,9
10977,7597,8
10977,9607,9
10977,14464,7
10977,21913,8
10977,26332,8
10977,26884,10
10977,30516,8
10977,32808,7
10977,35129,9
10978,7274,5
10978,7811,6
10978,7923,4
10978,11210,5
10978,12997,7
10978,14372,5
10978,25476,5
10978,27650,7
10978,31107,3
10979,16153,2
10979,34043,10
10980,1448,9
10980,7212,3
10980,19242,7
10980,31741,5
10980,32083,9
10981,1486,8
10981,21606,10
10982,4043,7
10982,19452,7
10983,3577,5
10983,9472,7
10983,11520,8
10983,11649,7
10983,19135,10
10983,25740,1
10983,26977,8
10983,27402,3
10983,30462,7
10983,35269,7
10984,5425,9
10984,8959,8
10984,10769,8
10984,11137,2
10985,1853,9
10985,3674,9
10985,18117,2
10985,34390,10
10985,35587,1
10986,3928,8
10987,3398,3
10987,3527,4
10987,6072,7
10987,6741,7
10987,7275,5
10987,8170,9
10987,8967,10
10987,9020,5
10987,10231,4
10987,13067,9
10987,13626,7
10987,13738,6
10987,14264,7
10987,15456,3
10987,17380,5
10987,18636,8
10987,19101,5
10987,19624,6
10987,21484,7
10987,23217,5
10987,27132,8
10987,27197,6
10987,29805,3
10987,31978,5
10987,32083,6
10987,36110,7
10987,36264,5
10988,8999,10
10988,10440,8
10988,21859,8
10988,25483,8
10988,35777,4
10989,7585,9
10989,16641,8
10989,16766,9
10989,34365,8
10990,5304,6
10990,17240,9
10990,33755,10
10990,35375,8
10991,1745,10
10991,2143,7
10991,12369,8
10991,17717,9
10991,22226,3
10991,23314,8
10991,26104,3
10991,26576,3
10991,26858,3
10991,34561,8
10991,34633,8
10992,7001,9
10993,4546,10
10993,20174,10
10993,27294,5
10994,469,8
10994,4317,3
10994,16400,9
10994,18321,8
10994,19132,9
10994,24435,8
10994,28919,9
10994,29975,9
10994,30118,8
10994,31018,9
10994,35595,6
10995,2640,9
10995,5303,7
