12609,7923,3
12609,11403,10
12609,12867,10
12609,15406,5
12609,15566,10
12609,27407,10
12609,27914,8
12610,17016,10
12610,33558,10
12611,269,7
12611,1456,8
12612,13390,9
12612,31366,7
12613,14579,6
12613,21671,6
12613,25363,10
12613,27314,10
12613,27409,8
12613,35158,6
12614,2579,5
12614,10200,8
12614,18354,7
12614,29692,3
12615,3628,10
12616,18335,8
12616,25925,1
12616,28023,9
12616,30072,9
12616,31550,5
12616,33562,4
12617,5761,8
12617,6238,9
12618,1360,7
12618,12832,8
12618,20097,8
12618,20471,7
12618,20643,8
12618,23301,9
12619,15520,10
12619,21580,8
12619,30621,4
12620,909,9
12620,11506,9
12620,17648,10
12621,36835,10
12622,2958,7
12622,8846,9
12622,15003,7
12622,23507,9
12622,25246,7
12622,36199,6
12622,36657,9
12623,10948,7
12623,13251,7
12623,30688,8
12623,30844,10
12623,35052,10
12624,4441,6
12624,16793,7
12624,19624,8
12624,23178,7
12624,27132,7
12624,29464,7
12625,6185,10
12625,7951,10
12625,32128,10
12626,215,1
12626,247,2
12626,360,8
12626,876,10
12626,2081,7
12626,3651,10
12626,3979,8
12626,4785,9
12626,5225,10
12626,6334,9
12626,6446,8
12626,6630,9
12626,7570,9
12626,7621,5
12626,8831,8
12626,9294,7
12626,9797,8
12626,9934,9
12626,11141,9
12626,11624,7
12626,11752,7
12626,12049,8
12626,12117,3
12626,12306,9
12626,13268,6
12626,13530,10
12626,13637,10
12626,14489,6
12626,14679,10
12626,15486,1
12626,15599,7
12626,17380,3
12626,17961,9
12626,18353,5
12626,18538,2
12626,18771,8
12626,19022,10
12626,19131,9
12626,19887,1
12626,20424,4
12626,23144,6
12626,23265,8
12626,23953,7
12626,24576,8
12626,24821,10
12626,25467,9
12626,26045,9
12626,26401,10
12626,27612,8
12626,27711,9
12626,28264,10
12626,28401,5
12626,28931,7
12626,30718,10
12626,31566,10
12626,31699,1
12626,32112,10
12626,32743,7
12626,33975,10
12626,35215,1
12626,35500,9
12626,36306,10
12626,36343,7
12626,36618,10
12626,36927,10
12627,28753,9
12628,7421,1
12628,11259,10
12628,11657,10
12628,11737,1
12628,16385,10
12628,16735,3
12628,22049,10
12628,28314,1
12629,4722,8
12629,9575,9
12629,26401,3
12630,26373,8
12630,31432,1
12631,25366,10
12631,35173,9
12632,1873,3
12632,14932,10
12632,24021,8
12632,29191,10
12632,29219,1
12633,3670,9
12633,7966,10
12633,13367,9
12634,5128,9
12634,8368,4
12634,11264,7
12635,5678,10
12636,9577,10
12637,27667,8
12638,1521,9
12638,14464,5
12639,9476,10
12639,11717,10
12639,27016,10
12639,30492,8
12640,61,8
12640,11323,9
12640,11618,6
12641,8463,7
12641,23443,9
12642,1762,8
12642,2623,9
12642,5900,6
12642,6699,9
12642,7368,7
12642,12023,9
12642,17952,6
12642,20168,7
12642,22976,10
12642,24918,6
12642,25278,7
12642,26596,9
12642,33961,10
12642,37065,10
12643,250,9
12643,876,8
12643,1240,7
12643,1543,8
12643,2625,7
12643,2705,8
12643,2845,7
12643,3199,8
12643,3283,9
12643,3456,5
12643,5046,8
12643,6334,8
12643,6627,10
12643,7474,8
12643,7683,7
12643,8249,7
12643,8784,7
12643,10130,9
12643,10444,9
12643,10715,8
12643,11237,8
12643,11366,9
12643,11838,8
12643,12653,3
12643,12960,8
12643,13429,7
12643,13625,8
12643,13711,8
12643,14471,7
12643,14741,8
12643,14837,4
12643,14931,7
12643,15730,1
12643,15883,7
12643,16055,8
12643,16566,8
12643,17000,4
12643,17911,7
12643,17915,8
12643,18099,8
12643,18232,7
12643,18249,7
12643,18389,9
12643,19478,8
12643,20255,6
12643,20282,7
12643,21257,6
12643,23089,4
12643,23662,9
12643,24880,4
12643,24894,3
12643,25275,1
12643,26658,8
12643,27923,9
12643,28964,7
12643,29261,7
12643,30475,6
12643,30870,7
12643,32059,8
12643,33707,1
12643,33949,8
12643,34891,10
12643,35036,9
12643,35471,7
12643,36370,7
12643,36560,7
12643,36691,9
12643,36980,8
12644,17782,7
12644,22824,9
12644,23302,8
12644,24779,8
12645,32642,9
12646,26197,10
12647,13428,10
12648,5861,9
12648,13754,10
12648,21278,1
12648,22813,8
12648,25286,8
12648,26726,8
12648,30360,10
12648,31671,7
12648,32780,9
12649,19574,6
12649,21551,6
12649,23158,8
12649,24898,7
12649,28574,10
12649,28920,10
12649,34574,5
12649,35155,7
12650,18970,8
12651,4783,8
12651,23410,8
12651,32727,7
12651,36116,8
12652,309,6
12652,14201,6
12653,22201,9
12654,6446,5
12654,9913,10
12654,12180,10
12654,19478,5
12654,19740,8
12654,32912,5
12655,13962,8
12655,21323,7
12656,4605,10
12656,6627,10
12656,8252,7
12656,9630,10
12656,16098,8
12656,25694,7
12656,28688,10
12657,28876,7
12658,25,9
12658,34223,9
12659,10195,10
12659,12384,8
12659,26106,7
12660,8759,10
12660,15599,9
12660,30440,10
12660,36354,6
12661,10059,7
12661,22494,5
12662,824,7
12662,3545,5
12662,5002,7
12662,5872,3
12662,5889,6
12662,6263,6
12662,8590,8
12662,9202,6
12662,10685,9
12662,11176,6
12662,11275,10
12662,11554,10
12662,12313,10
12662,13754,7
12662,13886,10
12662,14631,6
12662,14762,4
12662,14789,7
12662,16426,7
12662,19478,9
12662,22304,10
12662,23778,5
12662,26285,10
12662,26491,7
12662,28112,6
12662,28393,10
12662,31924,3
12662,32780,9
12662,34333,6
12662,35486,7
12662,36627,8
12663,7707,6
12663,9894,5
12663,25940,4
12663,26884,6
12663,33194,5
12663,33990,1
12663,35136,9
12663,35608,5
12664,127,9
12664,4228,8
12664,9257,7
12664,9730,6
12664,14366,7
12664,14537,7
12664,22300,7
12664,25363,9
12664,27132,8
12664,29005,7
12665,2561,10
12666,1853,10
12666,4785,8
12666,5489,10
12666,6102,10
12666,7829,9
12666,14796,10
12666,35695,10
12667,10200,10
12667,14366,6
12667,30410,9
12667,32337,9
12668,3456,9
12668,8297,9
12668,8640,6
12668,17732,10
12668,21671,6
12668,25472,7
12668,28805,6
12668,35832,9
12669,30131,9
12670,6996,2
12670,20961,4
12670,24569,2
12670,33706,6
12671,5233,7
12671,21199,8
12671,22163,10
12671,23310,3
12671,24809,9
12671,31321,8
12672,5529,2
12672,10965,10
12672,15822,7
12672,17173,7
12672,28911,9
12672,35628,10
12673,7470,8
12673,15850,8
12673,34552,9
12674,3857,6
12674,4835,2
12674,7304,5
12674,13094,9
12674,18852,10
12674,24612,10
12674,24626,6
12674,27146,10
12674,33626,6
12675,1027,5
12675,15607,9
12675,22102,10
12675,35658,9
12676,5293,10
12676,34708,10
12677,4327,10
12677,14594,10
12678,18645,8
12678,27629,9
12678,31254,9
12679,3276,9
12679,8609,3
12679,8939,9
12679,12102,9
12679,17060,10
12679,19637,8
12679,26044,10
12679,31005,9
12680,876,1
12680,5138,2
12680,7657,9
12680,13878,10
12680,17147,8
12680,17463,3
12680,17950,3
12680,18429,1
12680,21249,10
12680,21913,1
12680,34319,3
12680,34473,1
12681,26285,10
12681,31836,8
12682,2928,8
12682,4381,9
12682,6111,8
12682,8327,8
12682,11141,8
12682,13872,5
12682,18255,9
12682,22525,6
12682,24293,5
12682,25912,7
12682,26002,7
12682,26167,9
12682,27971,10
12682,28393,10
12682,30785,8
12682,31960,7
12682,32806,7
12682,33562,7
12683,6560,8
12683,36634,10
12684,26487,7
12684,27980,9
12684,29655,9
12685,19271,8
12685,33173,10
12686,9900,1
12687,1076,10
12687,3985,8
12687,6204,8
12687,7402,8
12687,15086,9
12687,28819,9
12687,29736,9
12687,32674,9
12687,33175,10
12688,2453,10
12688,2858,8
12688,11109,8
12688,12763,4
12688,14776,7
12688,20055,5
12688,21372,8
12688,29501,9
12689,6314,9
12689,25150,10
12689,25920,10
12689,30087,3
12689,31768,3
12690,10415,9
12690,24880,9
12691,19452,9
12692,2339,9
12692,15060,7
12692,19907,9
12692,23833,8
12692,25925,9
12692,29260,9
12693,18237,7
12694,11249,9
12694,22033,7
12695,166,7
12695,1289,9
12695,2012,7
12695,2294,9
12695,3254,7
12695,4026,7
12695,4158,7
12695,4194,8
12695,7079,7
12695,7354,8
12695,7777,7
12695,8189,7
12695,8357,7
12695,9286,7
12695,9793,10
12695,10209,7
12695,10550,8
12695,11448,9
12695,11517,7
12695,11915,7
12695,12065,7
12695,12890,8
12695,13012,7
12695,13890,7
12695,14178,8
12695,14261,8
12695,14458,9
12695,14669,9
12695,14754,7
12695,15281,8
12695,15565,7
12695,15577,7
12695,15697,9
12695,15781,9
12695,15978,7
12695,16563,8
12695,16947,7
