userId,testItems
4, 26 146 652 692 1079
5, 30239 420 547 852 955
8, 53 172 207 265 474
9, 10 507 577 608 932
13, 6081 11428 25365 7130 18
18, 3527 4762 6595 6703 7421
19, 727 1786 1953 2049 2604
23, 411 2041 2850 3209 3241
26, 1456 3275 8599 9038 11124
29, 1041 1495 4791 18546 19270
31, 589 1267 1282 1526 1859
32, 8985 10401 12924 15255 15778
33, 1 2 3 4 5
35, 457 519 550 645 1012
37, 5926 15566 25397 25712 26550
51, 1003 2144 2450 3310 4812
52, 304 371 447 501 522
53, 735 1797 1984 2597 3476
54, 5360 18383 22029 25839 25952
61, 320 337 2454 4037 6566
64, 88 366 837 857 1100
69, 18 35 54 75 251
76, 24837 6942 9477 664 4583
78, 107 385 807 1245 1548
79, 196 334 558 653 1281
85, 876 6495 11708 19022 22717
89, 1192 1260 3768 6908 8357
92, 10 197 211 506 507
93, 806 1123 1292 1460 3249
95, 27 60 170 275 496
100, 589 1267 1282 1526 1641
104, 125 672 1325 2693 3668
105, 17782 465 666 840 857
109, 522 693 763 1336 1730
110, 129 236 373 416 491
111, 2464 8233 295 463 465
112, 199 214 344 602 716
122, 617 680 916 1306 2041
126, 129 176 233 236 294
131, 2576 4225 5110 6801 9602
132, 658 1002 1742 2068 2613
136, 213 551 1076 1311 1448
140, 199 214 602 716 755
144, 1076 1311 1448 2247 3385
145, 1099 1656 4772 4817 4916
146, 107 385 807 1245 1548
151, 370 644 886 1090 1456
152, 19566 25477 29507 333 378
155, 37 112 242 282 309
156, 723 806 1123 1292 1460
160, 505 4905 4949 6996 7392
162, 1 17 24 28 41
164, 295 498 1104 3533 4173
165, 1564 4205 6478 6631 8173
166, 1073 1430 3203 8798 18128
169, 239 275 538 1146 1162
173, 1192 2675 3245 6871 6893
179, 100 249 275 307 513
184, 10 197 211 506 507
185, 473 1258 2101 5780 6933
186, 184 307 1927 2016 2170
187, 187 252 442 800 1124
189, 782 4537 5289 6773 9149
190, 629 1215 1358 2343 3696
191, 21877 33500 33745 295 498
197, 1007 1078 1299 1372 1379
205, 2030 7793 12362 28431 35738
208, 239 11097 12628 20040 20715
209, 263 387 404 408 452
217, 5446 10069 12004 32302 2253
218, 3275 8599 11124 13069 18479
222, 88 100 249 307 366
