userId,testItems
4, 1 2 3 4 5
5, 1269 2762 10 9676 35637
8, 8134 14470 19014 30851 19171
9, 30287 1265 5425 27629 30468
13, 15469 1 2 3 4
18, 1448 18741 8877 17207 24547
19, 4269 13651 3465 34657 2989
23, 33562 1 2 3 4
26, 13069 24256 1 2 3
29, 24217 1 2 3 4
31, 17126 10963 1 2 3
32, 35399 25987 15112 7351 12304
33, 1 2 3 4 5
35, 36350 457 22731 9349 21910
37, 11465 1 2 3 4
51, 15973 20941 11752 88 11707
52, 28294 16653 11557 37101 23968
53, 17925 29833 4708 23282 30053
54, 8840 23799 28676 35355 35622
61, 9373 23709 16163 30245 29921
64, 15973 8216 33266 11752 31107
69, 15599 12530 19977 29408 23
76, 36163 11863 1 2 3
78, 35300 6612 20495 1 2
79, 10734 2134 1 2 3
85, 876 17645 17193 20877 1
89, 21157 30308 1 2 3
92, 1 2 3 4 5
93, 14738 4554 33628 4034 31526
95, 7876 32083 19683 1853 3216
100, 12535 20532 4223 11133 11554
104, 10149 34638 24805 8867 11916
105, 17782 1 2 3 4
109, 16004 2623 26621 29046 31341
110, 9973 30539 2031 2192 3501
111, 2041 12866 20955 13726 16451
112, 30053 6725 14532 19072 33515
122, 16451 26365 10602 2041 23949
126, 25967 3501 1304 7168 24362
131, 27152 14648 19494 30603 1
132, 14644 1 2 3 4
136, 12102 21412 1 2 3
140, 22104 25304 1 2 3
144, 1 2 3 4 5
145, 18439 31345 1 2 3
146, 21412 8394 12873 20777 1
151, 36705 35775 30833 12653 23338
152, 25789 31755 12281 19566 25477
155, 613 10232 22908 1 2
156, 14738 4554 33628 11752 8216
160, 12693 4905 1 2 3
162, 5946 6422 10314 14768 16101
164, 14789 1 2 3 4
165, 8173 31887 19240 25421 33361
166, 7019 25679 1 2 3
169, 22533 3272 22433 36962 1
173, 3584 9576 23081 16659 10410
179, 31341 2623 37065 2561 1397
184, 16155 32463 12102 21412 21157
185, 29885 473 15959 12556 17471
186, 30265 31601 23949 8336 26808
187, 17364 34706 28522 31479 8024
189, 29673 22727 31992 12350 16211
190, 11131 12458 30201 1 2
191, 1 2 3 4 5
197, 14588 17000 23676 26380 6599
205, 1 2 3 4 5
208, 1 2 3 4 5
209, 36193 12492 19718 1 2
217, 10069 1 2 3 4
218, 13069 24256 1192 1 2
222, 16491 18170 1 2 3
223, 13173 16766 14668 6828 9997
234, 20941 8216 33266 6623 11752
240, 14583 35281 19396 1 2
246, 23816 1 2 3 4
247, 10334 15221 1 2 3
250, 1 2 3 4 5
257, 7274 32674 1 2 3
258, 21725 12676 18148 24901 27097
268, 1 2 3 4 5
269, 16546 1 2 3 4
270, 1 2 3 4 5
274, 3077 21505 1 2 3
278, 36583 6956 17853 17429 1654
281, 1076 15743 24547 34595 1873
288, 15888 1 2 3 4
294, 35473 11731 29584 19127 22976
296, 18741 1 2 3 4
299, 20878 30834 21997 31010 14960
301, 36354 29306 7763 28162 34746
308, 17383 18200 1 2 3
310, 17794 4527 12182 35303 37036
312, 1 2 3 4 5
314, 26658 15352 17771 18768 22806
318, 9352 27065 35455 1 2
321, 29642 29650 5352 11529 21245
326, 28347 10461 404 923 2193
327, 17301 6641 30008 37066 30261
333, 16825 5039 1 2 3
336, 23188 32591 36248 1 2
337, 598 11107 14111 7069 9793
339, 29046 31341 2623 21495 1397
344, 16001 6442 14538 782 12892
350, 30616 29521 36718 33439 8732
353, 3736 21825 1 2 3
355, 13963 18755 23843 23571 1
359, 1017 31129 33757 5253 997
361, 7274 32674 1 2 3
364, 1192 1 2 3 4
365, 8606 14227 24309 15897 24929
374, 15973 20941 33266 2049 9233
375, 2911 1 2 3 4
376, 1 2 3 4 5
378, 17011 17756 18063 10278 27753
379, 1 2 3 4 5
380, 26585 9349 36843 457 25312
383, 1 2 3 4 5
385, 10480 22007 34421 1 2
388, 8001 11131 16257 20264 34994
390, 21725 12676 18148 24901 27097
393, 17936 366 2442 5644 13530
399, 15973 8216 5494 21818 33266
401, 26394 31355 15447 11868 15108
405, 23833 25529 1 2 3
412, 29885 473 15959 12556 770
413, 2041 1076 15743 20955 13726
415, 1 2 3 4 5
418, 17041 30137 1 2 3
431, 19426 2034 9226 10334 15221
433, 11758 32287 25938 11624 14464
441, 21799 14532 8549 23571 5884
443, 15973 8216 12093 33266 10478
445, 1397 2623 21495 26621 29046
449, 2161 30391 1 2 3
456, 1 2 3 4 5
458, 25967 233 3283 3501 9736
459, 14197 1 2 3 4
463, 27569 5951 1 2 3
466, 1 2 3 4 5
477, 6643 11868 26147 26983 16055
478, 28966 28203 1 2 3
481, 12347 30428 30810 11868 26147
487, 25936 11989 35158 7592 2414
488, 26474 1 2 3 4
491, 5834 17833 15932 1 2
494, 34084 1 2 3 4
503, 5884 27736 28473 29383 35100
504, 1 2 3 4 5
508, 16803 7811 16687 19426 23336
509, 6828 9997 10133 18088 20139
510, 1 2 3 4 5
511, 3272 9294 22776 33562 1
516, 5578 17782 3993 9239 11042
524, 3272 9294 22776 33562 30739
527, 15743 17648 1448 32019 1
531, 1 2 3 4 5
532, 1 2 3 4 5
541, 8724 13668 33276 33967 1
542, 14738 4554 33628 36855 1
543, 1 2 3 4 5
549, 26350 27003 16090 13257 28152
551, 23336 16803 16687 34602 1
559, 19159 28021 33136 12528 19465
565, 8085 10108 377 877 14607
568, 2068 15452 1 2 3
569, 17207 29046 31341 9237 17193
572, 4475 1 2 3 4
582, 30391 1 2 3 4
589, 23833 32287 1 2 3
590, 23336 16803 16687 34602 1
592, 3458 37101 1 2 3
595, 16890 34340 1 2 3
599, 17925 8134 4708 28151 10701
600, 3067 1489 15176 16632 22849
603, 14118 20256 3515 6627 36663
605, 15973 8216 33266 11752 36723
606, 31107 32287 14372 26956 27824
615, 5945 1 2 3 4
616, 19887 1316 1 2 3
617, 14725 36122 9519 30539 36922
621, 27271 1 2 3 4
632, 22224 1 2 3 4
643, 31830 17881 1 2 3
646, 1162 3528 6471 1 2
651, 27163 1 2 3 4
652, 4228 25938 36889 21997 31010
653, 25626 26962 19242 24471 24942
654, 189 510 1629 1812 2255
658, 13502 1 2 3 4
659, 1709 1 2 3 4
663, 37065 1397 29046 31341 2561
665, 11989 7114 26254 33598 1
673, 1 2 3 4 5
675, 22048 32488 28429 26006 3110
680, 7274 32674 12491 2134 10734
681, 17925 4708 28151 10701 26394
684, 17011 17756 10278 27753 17383
691, 19683 5681 1041 9294 19798
696, 1 2 3 4 5
700, 35129 8810 4381 14118 10170
705, 22029 3584 36962 31355 6446
706, 1 2 3 4 5
710, 1 2 3 4 5
712, 1076 17648 1448 32019 37065
713, 37065 2623 21495 26621 29046
715, 1 2 3 4 5
717, 33672 19597 33071 35708 16004
722, 15500 14572 1663 27833 2659
725, 1 2 3 4 5
729, 10091 10467 12321 23926 24387
733, 21725 12676 27097 32928 34043
739, 19516 24231 36350 457 22731
741, 15743 17383 23949 33475 17648
744, 1 2 3 4 5
747, 8216 15973 20941 11752 88
750, 6263 10334 15221 1 2
757, 1853 3216 17082 1 2
759, 33755 12524 13459 22104 32636
761, 20495 28199 30019 13160 1
773, 29905 32690 7344 15111 250
777, 23827 36620 1 2 3
780, 14055 24547 32268 28992 25536
782, 2049 9233 13651 3515 17445
784, 4282 2053 30320 1 2
787, 2623 26621 29046 31341 37065
788, 1 2 3 4 5
789, 9902 32287 13160 1 2
791, 3598 12456 32641 33093 4447
792, 2829 17938 20947 24356 1746
796, 6623 31924 33660 14001 6997
801, 33391 4966 14063 16778 810
806, 12941 696 5145 24991 1
808, 36338 7279 7157 17979 36935
810, 10859 15241 27302 1 2
813, 17925 32879 23282 5494 21818
816, 10663 33509 4515 20444 6321
820, 4425 5583 6118 15402 17454
826, 7951 10040 13715 5747 24900
827, 13726 20955 9659 30156 603
828, 15885 29394 20680 30804 26256
831, 4373 15534 18480 19594 28549
833, 603 29642 2157 7586 13017
834, 21910 26325 12556 22312 26712
835, 1 2 3 4 5
839, 13257 36338 1267 15983 12682
850, 16076 19419 32536 2642 8635
852, 2143 21189 16845 1442 29824
853, 10305 29212 17882 17607 1
854, 9576 10410 2675 6871 31825
857, 25626 24942 30803 31648 1
862, 26621 29046 37065 2623 21495
867, 17383 33475 2712 30019 30622
869, 1 2 3 4 5
873, 8146 36723 6153 1 2
874, 1 2 3 4 5
879, 13530 6409 10059 19271 31971
883, 1 2 3 4 5
884, 1 2 3 4 5
886, 7274 8759 1 2 3
888, 1659 13522 1793 34504 36452
890, 5045 19917 20594 25752 3128
899, 1544 2854 30170 12170 16758
900, 15743 26473 17648 2143 104
905, 14020 374 16368 29152 1
907, 28294 16653 34509 3570 26271
908, 5585 28634 7716 17827 17893
909, 199 35378 10366 11592 13281
916, 3943 10470 1 2 3
919, 7876 32083 7520 17293 25063
926, 22465 3426 1 2 3
927, 1304 4496 7168 24362 14029
929, 26688 20960 25677 4149 1
937, 13494 22461 23910 3993 9239
942, 25597 12222 36663 20084 1
944, 31526 5585 17827 2270 14260
946, 27356 2715 16043 1 2
947, 25657 14976 348 22690 25084
949, 1 2 3 4 5
956, 1617 34153 16988 24595 29505
958, 1 2 3 4 5
961, 31924 1 2 3 4
968, 3272 9294 22776 33562 22002
969, 8900 35119 8762 16516 19149
972, 6191 1 2 3 4
977, 1118 2196 15552 19202 20019
978, 8810 4381 10170 24560 13797
979, 17383 18200 19516 24231 1
982, 2522 8529 27486 1 2
983, 21667 29529 27799 1 2
987, 1 2 3 4 5
990, 16421 31542 17064 14059 24362
1005, 22502 33033 1 2 3
1010, 3002 20964 20975 23837 23827
1011, 14105 26621 31341 2561 2623
1014, 2623 26621 29046 31341 37065
1016, 1 2 3 4 5
1017, 8415 30280 1 2 3
1033, 8147 21776 16891 35513 32186
1043, 1 2 3 4 5
1044, 6666 13594 14001 8612 12308
1046, 1 2 3 4 5
1055, 17207 24547 9420 3035 3272
1060, 15534 18480 30317 35091 11790
1061, 14174 28083 2855 5039 25209
1067, 28602 7982 31427 1161 18699
1068, 1 2 3 4 5
1076, 34324 16772 15379 29126 1037
1077, 17782 3173 30808 7937 10076
1084, 11868 26147 28761 2909 13200
1097, 3719 26705 12222 36663 6820
1102, 1 2 3 4 5
1107, 26070 29935 27477 2049 4566
1110, 31924 1 2 3 4
1112, 26630 9978 1 2 3
1113, 23647 12602 24042 1518 9555
1114, 16399 18516 21556 26447 31090
1117, 14636 16169 27522 31137 7614
1118, 16687 13530 23336 29229 16803
1121, 9766 25481 582 8853 9736
1122, 1 2 3 4 5
1128, 11994 24986 8752 24519 1
1135, 1 2 3 4 5
1136, 33562 1 2 3 4
1137, 7274 32674 13502 7974 17190
1144, 1 2 3 4 5
1145, 22346 1 2 3 4
1146, 26024 18246 31891 1 2
1148, 19426 16803 16687 28148 34602
1151, 32573 12187 29570 34473 23296
1152, 13502 26621 29046 21495 37065
1157, 16074 1 2 3 4
1159, 10098 30938 31932 14565 15396
1161, 32281 10548 10663 24825 27667
1163, 1 2 3 4 5
1165, 22800 13173 19127 22976 24376
1173, 19646 33051 2737 29020 8984
1175, 13797 22776 30441 35129 23831
1177, 8001 20673 1 2 3
1178, 29848 28289 30810 1 2
1180, 5579 26397 7790 13227 17074
1181, 21412 8394 12873 20777 1
1184, 2424 1 2 3 4
1189, 1 2 3 4 5
1190, 14404 6951 13235 21998 21295
1193, 15192 7988 9796 36918 9194
1201, 12523 13574 30265 6643 17664
1204, 5494 13903 15674 29742 1055
1205, 21459 1677 10755 16782 8842
1218, 35300 6612 20495 6068 14020
1222, 1 2 3 4 5
1224, 1 2 3 4 5
1229, 14762 3853 4833 21910 26325
1233, 6516 22822 1 2 3
1235, 17982 31609 5956 3564 1
1236, 1619 27853 14059 30785 31542
1238, 22399 34610 1 2 3
1240, 3958 213 14111 19543 10067
1249, 5227 1 2 3 4
1256, 1 2 3 4 5
1263, 10160 11582 17585 22482 18349
1264, 30360 27761 1 2 3
1279, 10149 7406 23213 34638 24805
1280, 4799 28566 1 2 3
1282, 28263 19597 1267 30825 2150
1289, 17821 36599 19683 5681 1041
1291, 17477 7474 8211 8772 9109
1292, 1 2 3 4 5
1297, 10016 30354 15732 6960 9630
1298, 1 2 3 4 5
1314, 4064 1 2 3 4
1316, 1 2 3 4 5
1322, 2125 32789 1 2 3
1327, 17925 23282 10701 26394 5166
1333, 8840 23799 28676 31439 35355
1334, 21495 26621 29046 31341 37065
1335, 9730 23540 22570 25529 29389
1336, 9297 27198 35647 4750 5907
