userId, testItems
4, 1 2 3 4 5
5, 25912 1269 2762 9676 35637
8, 207 8134 8846 9404 10005
9, 1265 5425 27629 30287 30468
13, 15469 1 2 3 4
18, 23976 1076 1448 10059 15743
19, 4269 13651 3465 616 34657
23, 33562 1 2 3 4
26, 9038 13069 24256 28592 1
29, 24217 1 2 3 4
31, 10963 17126 1 2 3
32, 15112 19578 25987 4835 5050
33, 1 2 3 4 5
35, 457 9349 21910 22731 25312
37, 11465 1 2 3 4
51, 15973 20941 88 10059 11707
52, 16653 28294 23968 3773 6109
53, 4708 17925 19075 21921 22431
54, 25952 570 1338 1378 2508
61, 3356 3600 7263 7406 7436
64, 88 8216 11707 11752 15973
69, 405 1034 1832 2764 3614
76, 11863 36163 1 2 3
78, 6612 20495 35300 1 2
79, 2134 10734 21195 1 2
85, 876 17645 17193 20877 1
89, 21157 1 2 3 4
92, 3164 1 2 3 4
93, 4554 14738 33628 4034 2270
95, 7876 17529 35486 1853 3216
100, 4223 7522 11133 11554 12535
104, 10149 24805 34638 4523 8867
105, 17782 1 2 3 4
109, 16004 2623 26621 29046 31341
110, 624 2192 3501 4226 5828
111, 2041 2464 8233 9693 12866
112, 6725 14532 19072 30053 33515
122, 1306 1989 2041 9473 12990
126, 176 233 1107 1304 2192
131, 14648 27152 30603 1 2
132, 34081 1 2 3 4
136, 12102 17648 21412 9980 12873
140, 22104 25304 1 2 3
144, 1 2 3 4 5
145, 13040 18439 25777 31345 1
146, 8394 12873 20777 21412 1
151, 12653 23338 32684 33707 35775
152, 1664 2245 2301 3333 4834
155, 613 10232 22908 698 14006
156, 4554 14738 33628 8216 11458
160, 4905 12693 1 2 3
162, 24 28 103 136 160
164, 14789 1 2 3 4
165, 8173 19240 25421 31887 33361
166, 1073 1050 5407 27287 7019
169, 3272 22433 22533 1 2
173, 2675 6871 9576 10410 14988
179, 1834 14169 16503 18178 20264
184, 9900 16155 19817 21986 32463
185, 473 12556 15959 29885 17471
186, 6643 8170 8336 8967 12523
187, 31479 623 17364 4273 13417
189, 12350 16211 22727 28304 29673
190, 11131 12458 30201 1 2
191, 1 2 3 4 5
197, 2073 4246 5054 8109 9290
205, 1 2 3 4 5
208, 2640 1 2 3 4
209, 12492 19718 24834 36193 1
