userId,testItems
4, 1 2 3 4 5
5, 1269 2762 10 10645 16653
8, 8134 13042 17821 19014 30677
9, 30287 1 2 3 4
13, 1 2 3 4 5
18, 23976 1448 16787 17207 18741
19, 13651 3465 2989 18723 1
23, 1 2 3 4 5
26, 13069 1 2 3 4
29, 24217 1 2 3 4
31, 17126 1 2 3 4
32, 1 2 3 4 5
33, 1 2 3 4 5
35, 36350 1 2 3 4
37, 11465 1 2 3 4
51, 11752 15973 20941 19907 24547
52, 16653 37101 1 2 3
53, 14844 35793 1 2 3
54, 25952 24361 17533 21855 1
61, 27711 1 2 3 4
64, 8216 15973 1 2 3
69, 15599 13922 14617 19519 21643
76, 11863 36163 1 2 3
78, 1 2 3 4 5
79, 10734 1 2 3 4
85, 1 2 3 4 5
89, 21157 1 2 3 4
92, 1 2 3 4 5
93, 4554 14738 33628 3545 21334
95, 36204 25421 962 1607 7923
100, 4223 11554 12535 1 2
104, 10149 11916 1 2 3
105, 17782 1 2 3 4
109, 2623 21299 28109 3993 11042
110, 10976 9973 1 2 3
111, 12866 2041 9693 13651 20955
112, 1 2 3 4 5
122, 16451 10602 16585 110 3133
126, 1304 7168 10976 11891 25967
131, 14648 27152 1 2 3
132, 1 2 3 4 5
136, 12102 21412 1 2 3
140, 22104 1 2 3 4
144, 1 2 3 4 5
145, 18439 1 2 3 4
146, 8394 12873 21412 1 2
151, 35775 30833 1 2 3
152, 864 1304 1573 1664 1880
155, 613 10232 14006 1 2
156, 4554 14738 33628 11458 1
160, 1 2 3 4 5
162, 5946 15037 33037 22473 17893
164, 14789 1 2 3 4
165, 1 2 3 4 5
166, 1 2 3 4 5
169, 1 2 3 4 5
173, 16659 32520 3584 13405 32920
179, 14169 33137 2561 2623 12264
184, 22504 1 2 3 4
185, 12556 15959 29885 11730 11903
186, 8336 8967 12523 13726 16451
187, 17364 22002 34706 25634 120
189, 31992 8146 1 2 3
190, 1 2 3 4 5
191, 1 2 3 4 5
197, 20920 6591 27438 6599 7635
205, 1 2 3 4 5
208, 1 2 3 4 5
209, 1 2 3 4 5
217, 1 2 3 4 5
218, 13069 1192 1 2 3
222, 1 2 3 4 5
223, 9997 10133 13173 18088 20139
234, 8216 20941 33266 1 2
240, 14583 35281 1 2 3
246, 23816 1 2 3 4
247, 269 10334 1 2 3
250, 1 2 3 4 5
257, 7274 32674 1 2 3
258, 7758 1 2 3 4
268, 1 2 3 4 5
269, 1 2 3 4 5
270, 1 2 3 4 5
274, 1 2 3 4 5
278, 6956 17429 17853 36583 1
281, 1076 15743 1873 19907 24547
288, 15888 36587 1 2 3
294, 19127 22976 1 2 3
296, 18741 1 2 3 4
299, 20878 11764 24786 1 2
301, 7763 28162 29306 1 2
308, 17383 18200 1 2 3
310, 1 2 3 4 5
312, 1 2 3 4 5
314, 15352 22806 26658 1 2
318, 1 2 3 4 5
321, 11529 21245 29650 29642 7212
326, 28347 1 2 3 4
327, 30261 36706 1 2 3
333, 16825 1 2 3 4
336, 23188 32591 36248 1 2
337, 598 11107 14111 1 2
339, 1397 36192 6210 20737 31135
344, 782 12892 1 2 3
350, 30616 1 2 3 4
353, 1 2 3 4 5
355, 13963 23843 1 2 3
359, 1017 31129 33757 12242 18855
361, 7274 32674 1 2 3
364, 1192 1 2 3 4
365, 9693 22579 33961 16107 19322
374, 9233 1192 11752 15973 20941
375, 2911 1 2 3 4
376, 1 2 3 4 5
378, 2541 1 2 3 4
379, 1 2 3 4 5
380, 26585 9349 36843 1 2
383, 1 2 3 4 5
385, 1 2 3 4 5
388, 29191 1 2 3 4
390, 10645 1 2 3 4
393, 13530 17936 1 2 3
399, 8216 15973 1 2 3
401, 3078 4708 15108 17925 28151
405, 1 2 3 4 5
412, 12556 15959 29885 18242 1
413, 2041 20955 1076 15743 782
415, 1 2 3 4 5
418, 17041 1 2 3 4
431, 269 10334 2034 9027 9226
433, 11758 25938 11624 14579 2071
441, 21799 8549 5884 27736 28473
443, 28018 8216 15973 10478 1
445, 1397 1 2 3 4
449, 1 2 3 4 5
456, 1 2 3 4 5
458, 11891 25967 4410 1 2
459, 14197 1 2 3 4
463, 27569 1 2 3 4
466, 1 2 3 4 5
477, 1076 7480 15743 269 816
478, 28203 28966 1 2 3
481, 12347 30428 1 2 3
487, 25936 2414 13434 23837 1
488, 1 2 3 4 5
491, 5834 15932 17833 1 2
494, 1 2 3 4 5
503, 5884 27736 28473 29383 35100
504, 1 2 3 4 5
508, 7811 1 2 3 4
509, 9997 10133 18088 20139 34751
510, 1 2 3 4 5
511, 1 2 3 4 5
516, 5578 17782 8787 19294 1
524, 20048 30320 1 2 3
527, 17648 1448 15743 32019 1
531, 30504 1 2 3 4
532, 1 2 3 4 5
541, 13668 1 2 3 4
542, 4554 14738 33628 1 2
543, 1 2 3 4 5
549, 13257 6860 13843 32913 27069
551, 16803 23336 1 2 3
559, 12528 19159 24237 28021 33136
565, 8085 10108 14607 22711 1
568, 2068 1 2 3 4
569, 13922 17207 19907 2068 2561
572, 4475 1 2 3 4
582, 1 2 3 4 5
589, 1 2 3 4 5
590, 16803 23336 1 2 3
592, 1 2 3 4 5
595, 16890 1 2 3 4
599, 4708 8134 13042 17821 17925
600, 3067 16632 18422 22849 1
603, 3515 6627 14118 20256 28753
605, 8216 15973 25952 36723 1
606, 14372 26956 27824 36613 1
615, 1 2 3 4 5
616, 19887 1 2 3 4
617, 10976 19899 25482 36122 10859
621, 1 2 3 4 5
632, 22224 1 2 3 4
643, 17881 31830 1 2 3
646, 1 2 3 4 5
651, 1 2 3 4 5
652, 25938 4228 36889 34595 34930
653, 25626 26962 26741 1 2
654, 1 2 3 4 5
658, 1 2 3 4 5
659, 1 2 3 4 5
663, 2561 2623 21495 25730 29046
665, 1 2 3 4 5
673, 1 2 3 4 5
675, 11458 28429 2561 6263 21387
680, 7274 32674 1 2 3
681, 4708 17925 28151 1 2
684, 17383 33475 12102 21412 10278
691, 36204 8247 1 2 3
696, 1 2 3 4 5
700, 8810 12222 14118 17597 23580
705, 22029 3584 6446 23580 12312
706, 1 2 3 4 5
710, 1 2 3 4 5
712, 17648 1076 37065 21037 1
713, 37065 1 2 3 4
715, 1 2 3 4 5
717, 19597 1 2 3 4
722, 14572 15500 1663 27833 1
725, 1 2 3 4 5
729, 220 1074 1893 1909 2700
733, 16394 1 2 3 4
739, 36350 1 2 3 4
741, 17648 1448 13726 15743 16451
744, 1 2 3 4 5
747, 14662 29488 1 2 3
750, 6263 269 10334 1 2
757, 1 2 3 4 5
759, 14458 1 2 3 4
761, 20495 1 2 3 4
773, 250 2003 15111 29905 32690
777, 1 2 3 4 5
780, 14055 28992 3551 5612 6842
782, 9233 3515 1 2 3
784, 30320 1 2 3 4
787, 2623 1 2 3 4
788, 1 2 3 4 5
789, 9902 1 2 3 4
791, 3598 8439 1935 36499 1
792, 2829 17938 24356 1 2
796, 1 2 3 4 5
801, 14565 16778 29820 30421 33391
806, 12941 1 2 3 4
808, 36338 1 2 3 4
