userId,testItems
4, 1 2 3 4 5
5, 1269 2762 10 9676 35637
8, 8134 14470 19014 30851 25084
9, 30287 1265 5425 27629 30468
13, 15469 1 2 3 4
18, 1448 18741 23976 17207 24547
19, 4269 13651 2049 33173 8842
23, 33562 1 2 3 4
26, 13069 24256 28592 1 2
29, 24217 1 2 3 4
31, 17126 10963 1 2 3
32, 25987 35399 15112 7351 12304
33, 1 2 3 4 5
35, 36350 457 22731 9349 21910
37, 11465 1 2 3 4
51, 15973 20941 11752 88 11707
52, 28294 16653 11557 37101 23968
53, 17925 29833 4708 23282 26394
54, 8840 23799 25952 28676 35355
61, 9373 23709 16163 30245 29921
64, 15973 8216 33266 11752 31107
69, 15599 12530 19977 29408 2764
76, 36163 11863 1 2 3
78, 35300 6612 20495 1 2
79, 10734 2134 1 2 3
85, 876 17645 17193 20877 1
89, 21157 14029 30308 32951 34829
92, 3164 1 2 3 4
93, 14738 4554 33628 29178 4034
95, 7876 32083 17529 35486 1853
100, 12535 20532 4223 11133 11554
104, 10149 34638 24805 30257 8867
105, 17782 1 2 3 4
109, 16004 2623 26621 29046 31341
110, 30539 9973 2031 2192 3501
111, 12866 2041 2049 33173 20955
112, 30053 6725 14532 19072 33515
122, 16451 2041 23949 10602 9473
126, 25967 3501 24473 1304 7168
131, 27152 14648 19494 28477 30603
132, 14644 34081 1 2 3
136, 12102 21412 17648 1 2
140, 22104 25304 1 2 3
144, 1 2 3 4 5
145, 18439 31345 13040 25777 1
146, 21412 8394 12873 20777 1
151, 36705 35775 12653 23338 32684
152, 25789 31755 12281 19566 25477
155, 613 10232 22908 698 14006
156, 14738 4554 33628 29178 11752
160, 12693 4905 1 2 3
162, 5946 6422 10314 14768 16101
164, 14789 1 2 3 4
165, 8173 31887 19240 25421 33361
166, 7019 1073 25679 1050 5407
169, 22533 3272 22433 36962 4225
173, 3584 9576 23081 16659 10410
179, 31341 2623 37065 2561 1397
184, 16155 32463 4991 19817 12102
185, 29885 473 15959 12556 2101
186, 30265 31601 23949 8336 26808
187, 17364 28522 31479 34706 8024
189, 29673 22727 31992 12350 16211
190, 11131 12458 30201 1 2
191, 1 2 3 4 5
197, 17000 11398 14588 23676 26380
205, 35738 1 2 3 4
208, 1 2 3 4 5
209, 36193 12492 19718 24834 1
217, 10069 1 2 3 4
218, 13069 24256 28592 1192 368
222, 16491 18170 7799 12870 12947
223, 13173 16766 14668 6828 9997
234, 20941 8216 33266 6623 11752
240, 14583 35281 19396 3627 7086
246, 29099 23816 13192 1 2
247, 10334 15221 269 28431 1
250, 1 2 3 4 5
257, 7274 32674 1 2 3
258, 21725 12676 18148 24901 27097
268, 6753 1 2 3 4
269, 16546 18346 1 2 3
270, 1 2 3 4 5
274, 3077 21505 1 2 3
278, 12635 15971 31428 36583 6956
281, 1076 15743 24547 34595 1448
288, 15888 3507 36587 1 2
294, 35473 11731 29584 19127 22976
296, 18741 1 2 3 4
299, 20878 30834 5436 10978 27506
301, 36354 36155 29306 7763 28162
308, 17383 18200 1 2 3
310, 17794 4527 12182 22690 23732
312, 5054 1 2 3 4
314, 26658 15352 17771 18768 22806
318, 9352 27065 35455 14460 23698
321, 29642 29650 5352 11529 21245
326, 28347 10461 404 923 2193
327, 17301 6641 30008 37066 30261
333, 16825 5039 1534 20634 26590
336, 32793 840 4240 9455 17502
337, 598 11107 14111 6829 10491
339, 29046 31341 2623 21495 1397
344, 16001 6442 14538 782 12892
350, 29521 36718 30616 8732 33439
353, 3736 21825 1 2 3
355, 13963 18755 23843 23571 1
359, 1017 31129 33757 5253 997
361, 7274 32674 1 2 3
364, 1192 25925 1 2 3
365, 8606 36037 14227 19322 23378
374, 15973 20941 33266 2049 9233
375, 2911 2464 8233 35300 14634
376, 1 2 3 4 5
378, 17011 17756 18063 10278 27753
379, 8506 1 2 3 4
380, 26585 457 9349 36843 25312
383, 1 2 3 4 5
385, 16314 10480 22007 34421 23473
388, 3356 8001 11131 16257 20264
390, 21725 12676 18148 24901 27097
393, 366 2442 5644 17936 13530
399, 15973 5494 21818 8216 6111
401, 4976 26394 20899 11868 15108
405, 23833 25529 1 2 3
412, 29885 473 15959 12556 2101
413, 2041 20955 1076 15743 13726
415, 1 2 3 4 5
418, 17041 9297 30137 33387 1
431, 72 5280 5457 9489 10465
433, 11758 25938 32287 11624 31107
441, 21799 14532 23571 8549 17831
443, 12093 32483 15973 28018 3133
445, 1397 2623 21495 26621 29046
449, 2161 30391 2959 29692 1
456, 1 2 3 4 5
458, 25967 233 3283 3501 9736
459, 18311 29682 14197 18563 1
463, 27569 5951 27864 30257 33037
466, 1 2 3 4 5
477, 6643 11868 26147 26983 9045
478, 28966 28203 14317 1 2
481, 12347 30428 30810 5290 28946
487, 25936 11989 35158 7592 9588
488, 26474 15894 1 2 3
491, 5834 17833 15932 1 2
494, 34084 10615 1 2 3
503, 5884 27736 28473 29383 35100
504, 11964 15732 1 2 3
508, 16803 7811 16687 19426 23336
509, 6828 9997 10133 18088 20139
510, 12635 15971 31428 1 2
511, 3272 9294 22776 33562 1
516, 5578 17782 28089 3692 3993
524, 3272 9294 22776 33562 30739
527, 15743 17648 1448 32019 1
531, 190 291 449 468 572
532, 1 2 3 4 5
541, 30059 8724 28036 13668 33276
542, 14738 11927 30722 1115 3961
543, 1 2 3 4 5
549, 13257 1478 4964 7063 14383
551, 23336 16803 16687 34602 1
559, 19159 28021 33136 12528 19465
565, 8085 10108 377 877 14607
568, 2068 15452 1 2 3
569, 6220 22649 26399 14377 14420
572, 4475 1 2 3 4
582, 30391 11066 13726 1 2
589, 23833 32287 31940 1 2
590, 23336 16803 16687 34602 1
592, 3458 37101 3773 7164 18625
595, 16890 34340 1 2 3
599, 17925 8134 4708 28151 10701
600, 3067 1489 15176 16632 22849
603, 14118 20256 3515 6627 36663
605, 11927 30722 1115 3961 4092
606, 31107 32287 14372 30438 26956
615, 5945 1 2 3 4
616, 19887 1316 1 2 3
617, 14725 36122 9519 30539 2031
621, 27271 2101 5065 12057 24498
632, 22224 1 2 3 4
643, 31830 17881 1 2 3
646, 1162 3528 6471 1 2
651, 9922 26462 4215 20937 9297
652, 4228 21299 24488 25938 5436
653, 25626 24942 30803 31648 26962
654, 189 510 1629 1812 2255
658, 13502 2911 8233 11420 12866
659, 1709 5298 1 2 3
663, 37065 9014 1397 29046 31341
665, 11989 7114 26254 33598 1
673, 1 2 3 4 5
675, 22048 3110 19319 11927 30722
680, 7274 32674 12491 2134 10734
681, 17925 4708 28151 10701 26394
684, 17383 33475 17756 17011 10278
691, 19683 5681 1041 9294 19798
696, 33412 1 2 3 4
700, 8810 35129 4381 10170 24560
705, 22029 3584 36962 4225 16616
706, 1 2 3 4 5
710, 1 2 3 4 5
712, 1076 17648 1448 32019 37065
713, 37065 2623 21495 26621 29046
715, 28877 1 2 3 4
717, 33672 25248 19597 13746 17982
722, 12264 15500 14572 27562 1663
725, 3939 34088 1 2 3
729, 10091 10467 12321 23926 24387
733, 21725 12676 27097 32928 34043
739, 19516 24231 26445 36350 457
741, 1472 28438 15743 17383 23949
744, 1 2 3 4 5
747, 8216 15973 20941 11752 88
750, 6263 29650 10334 15221 269
757, 1853 3216 17082 7033 3214
759, 33755 12524 13459 22104 32636
761, 20495 28199 30019 13160 1
773, 29905 32690 15111 7344 250
777, 23827 36620 1 2 3
780, 14055 28992 32268 24547 25536
782, 2049 9233 13651 28946 11366
784, 4282 2053 30320 5929 1844
787, 2623 26621 29046 31341 37065
788, 1 2 3 4 5
789, 9902 32287 13160 13423 242
791, 3598 9922 26462 4447 14489
792, 2829 17938 20947 24356 4618
796, 6623 31924 33660 14001 6997
801, 33391 17375 16778 4966 14063
806, 12941 696 24416 1729 5145
808, 36338 7279 7157 17979 36935
810, 10859 15241 27302 27343 31061
813, 17925 32879 23282 5494 21818
816, 3435 6321 7166 24699 10663
820, 4425 5583 6118 15402 17454
826, 7951 10040 13715 4157 5602
827, 20955 13726 34874 13920 1192
828, 15885 29394 7116 11101 19239
831, 4373 15534 18480 19594 28549
833, 1480 8660 21037 22904 603
834, 12556 22312 26712 4198 34448
835, 1 2 3 4 5
839, 13257 1267 15983 36338 12682
850, 16076 19419 1469 32536 2642
852, 2143 9933 16845 1442 31410
853, 29212 17882 10305 11687 28892
854, 9576 10410 2675 6871 31825
857, 25626 24942 30803 31648 1
862, 26621 29046 37065 2623 21495
867, 17383 33475 2712 30019 30622
869, 1 2 3 4 5
873, 8146 36723 6153 5531 7612
874, 1 2 3 4 5
879, 34614 13530 6409 10059 19271
883, 1 2 3 4 5
884, 1 2 3 4 5
886, 7274 8759 1 2 3
888, 14982 8752 1659 11927 30722
890, 5045 19917 20594 25752 3128
899, 1544 2854 30170 12170 16758
900, 15743 26473 2143 17648 104
905, 14020 374 16368 29152 1
907, 28294 16653 34509 3570 26271
908, 7716 5585 28634 17893 17827
909, 199 35378 10366 11592 13281
916, 3943 10470 1 2 3
919, 7876 32083 17529 35486 7520
926, 22465 3426 1 2 3
927, 1304 7168 24362 14029 16016
929, 26688 20960 26417 27376 28701
937, 13494 22461 23910 5058 22491
942, 25597 19794 26660 12222 36663
944, 31526 5585 17827 2270 14260
946, 27356 2715 16043 14072 18024
947, 25657 14976 348 22690 25084
949, 1 2 3 4 5
956, 1617 34153 16988 24595 29505
958, 1 2 3 4 5
961, 31924 1 2 3 4
968, 3272 9294 22776 33562 22002
969, 8900 35119 8762 16516 19149
972, 5324 14151 36268 2357 7770
977, 1118 2196 15552 19202 20019
978, 8810 18035 4381 31768 10170
979, 17383 18200 21661 22904 19516
982, 2522 29343 269 8529 27486
983, 21667 29529 27799 1 2
987, 1 2 3 4 5
990, 16421 31542 17064 14059 14029
1005, 22502 33033 1 2 3
1010, 3002 20964 20975 23837 19303
1011, 14105 26621 31341 2561 2623
1014, 2623 26621 29046 31341 37065
1016, 1 2 3 4 5
1017, 8415 30280 29650 1 2
1033, 16891 35513 8147 21776 32186
1043, 1 2 3 4 5
1044, 29223 15980 2157 4357 6666
1046, 1 2 3 4 5
1055, 17207 24547 9420 3035 3272
1060, 15534 18480 30317 35091 11790
1061, 14174 28083 2855 17938 5039
1067, 3362 28602 13164 14801 31427
1068, 1 2 3 4 5
1076, 34324 16772 15379 29126 1037
1077, 17782 7937 10076 18798 30440
1084, 11868 26147 28761 2909 9045
1097, 22804 3719 26705 6820 15222
1102, 1 2 3 4 5
1107, 1141 13214 26755 26070 29935
1110, 31924 1 2 3 4
1112, 13709 26630 9978 6024 1
1113, 23647 2049 12602 22727 3126
1114, 16399 18516 21556 26447 31090
1117, 23453 11097 20040 6255 18079
1118, 16687 13530 23336 29229 17207
1121, 9766 25481 582 8853 9736
1122, 1 2 3 4 5
1128, 11994 24986 8752 24519 7614
1135, 1 2 3 4 5
1136, 33562 1 2 3 4
1137, 13502 7974 17190 7274 32674
1144, 1 2 3 4 5
1145, 22346 1 2 3 4
1146, 26024 18246 31891 8235 17841
1148, 19426 16803 16687 28148 34602
1151, 12187 32573 3707 35746 29570
1152, 12866 13502 34971 2464 26621
1157, 13440 16074 1 2 3
1159, 10098 30938 31932 242 14565
1161, 32281 10548 10663 24825 27667
1163, 28018 1 2 3 4
1165, 13173 19127 22976 22800 9186
1173, 19646 33051 2737 29020 8984
1175, 13797 22776 30441 35129 23831
1177, 8001 20673 1 2 3
1178, 5290 28946 29848 2049 9233
1180, 5579 26397 7790 13227 17074
1181, 21412 8394 12873 20777 1
1184, 2424 1 2 3 4
1189, 1 2 3 4 5
1190, 14404 6951 13235 21998 30059
1193, 9194 10425 34173 10026 3187
1201, 12523 13574 30265 6643 17664
1204, 5494 13903 15674 29742 31992
1205, 21459 1677 10755 16782 8842
1218, 35300 6612 20495 6068 18389
1222, 1 2 3 4 5
1224, 11237 15207 1 2 3
1229, 14762 3853 4833 21910 26325
1233, 6516 20799 12294 14499 27105
1235, 17982 31609 5956 31830 29570
1236, 1619 23069 7503 27853 16451
1238, 22399 34610 1 2 3
1240, 213 3958 10067 25988 3444
1249, 5227 1 2 3 4
1256, 28771 1 2 3 4
1263, 10160 11582 22482 17585 18349
1264, 30360 27761 29178 1 2
1279, 10149 23213 34638 24805 7406
1280, 4799 28566 1 2 3
1282, 28263 19597 1267 30825 2150
1289, 17821 36599 4244 19014 28134
1291, 7474 8211 8772 9109 11054
1292, 21740 1 2 3 4
1297, 10016 30354 6960 9630 15732
1298, 1 2 3 4 5
1314, 4064 10446 1 2 3
