2135,1,1
2303,1,1
6292,1,1
12395,1,1
24520,1,1
25297,1,1
32548,1,1
34303,1,1
36141,1,1
11812,2,1
30449,2,1
2978,3,1
3146,3,1
6748,3,1
12977,3,1
23778,3,1
3236,4,1
16261,4,1
16649,4,1
22579,4,1
25172,4,1
25307,4,1
25500,4,1
26387,4,1
26982,4,1
27278,4,1
27309,4,1
31982,4,1
34140,4,1
34646,4,1
35510,4,1
18402,5,1
33907,5,1
5684,6,1
7232,6,1
8932,6,1
7115,7,1
16879,7,1
22986,7,1
2663,8,1
3963,8,1
14054,8,1
28324,8,1
34658,8,1
14504,9,1
15311,9,1
1523,10,1
2526,10,1
15146,10,1
21788,10,1
31748,10,1
1852,11,1
23440,11,1
30146,11,1
6905,12,1
10115,12,1
160,13,1
5258,13,1
5828,13,1
7572,13,1
8189,13,1
9048,13,1
14094,13,1
21610,13,1
21939,13,1
22009,13,1
22638,13,1
28591,13,1
29088,13,1
30758,13,1
33085,13,1
33774,13,1
35854,13,1
35892,13,1
11360,14,1
35313,14,1
9038,15,1
33464,15,1
13731,16,1
19249,16,1
5954,17,1
33370,17,1
1634,18,1
1932,18,1
6031,18,1
9981,18,1
15985,18,1
16811,18,1
17691,18,1
18914,18,1
22987,18,1
27774,18,1
29785,18,1
34352,18,1
668,19,1
20079,19,1
21220,19,1
33225,19,1
35551,19,1
3483,20,1
4008,20,1
1493,21,1
34020,21,1
14026,22,1
18060,22,1
19131,22,1
23936,22,1
29293,22,1
8263,23,1
10032,23,1
28269,23,1
29399,23,1
26611,24,1
31859,24,1
7880,25,1
26081,25,1
1249,26,1
7871,26,1
24482,26,1
32630,26,1
7613,27,1
36965,27,1
7200,28,1
11801,28,1
31926,28,1
3651,29,1
7417,29,1
8879,29,1
9306,29,1
15788,29,1
16644,29,1
16863,29,1
17480,29,1
18619,29,1
21486,29,1
25605,29,1
25765,29,1
28667,29,1
29149,29,1
31649,29,1
7640,30,1
16170,30,1
18637,30,1
20427,30,1
93,31,1
4184,31,1
19675,31,1
