userId,testValues
4.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
5.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000
8.000000, 10.000000, 10.000000, 10.000000, 9.000000, 9.000000
9.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
18.000000, 6.000000, 6.000000, 0.000000, 0.000000, 0.000000
19.000000, 9.000000, 9.000000, 9.000000, 9.000000, 9.000000
23.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32.000000, 8.000000, 8.000000, 8.000000, 8.000000, 8.000000
33.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
35.000000, 7.000000, 7.000000, 0.000000, 0.000000, 0.000000
37.000000, 6.000000, 6.000000, 6.000000, 6.000000, 6.000000
51.000000, 3.000000, 3.000000, 3.000000, 3.000000, 3.000000
52.000000, 7.000000, 7.000000, 7.000000, 7.000000, 7.000000
53.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
54.000000, 7.000000, 1.000000, 1.000000, 1.000000, 0.000000
61.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000
64.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69.000000, 10.000000, 10.000000, 10.000000, 10.000000, 10.000000
76.000000, 7.000000, 7.000000, 0.000000, 0.000000, 0.000000
78.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
79.000000, 2.000000, 2.000000, 2.000000, 0.000000, 0.000000
85.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
89.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.000000
95.000000, 6.000000, 3.000000, 0.000000, 0.000000, 0.000000
100.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
104.000000, 6.000000, 6.000000, 6.000000, 6.000000, 0.000000
105.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
109.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
110.000000, 7.000000, 7.000000, 7.000000, 0.000000, 0.000000
111.000000, 5.000000, 5.000000, 5.000000, 0.000000, 0.000000
112.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
122.000000, 10.000000, 10.000000, 10.000000, 10.000000, 10.000000
126.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
131.000000, 1.000000, 1.000000, 1.000000, 0.000000, 0.000000
132.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
136.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
140.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
144.000000, 10.000000, 10.000000, 10.000000, 10.000000, 10.000000
145.000000, 5.000000, 5.000000, 5.000000, 5.000000, 5.000000
146.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
151.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
152.000000, 10.000000, 10.000000, 10.000000, 10.000000, 10.000000
155.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
156.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
160.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
162.000000, 10.000000, 10.000000, 10.000000, 10.000000, 7.000000
164.000000, 3.000000, 3.000000, 3.000000, 3.000000, 3.000000
165.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
166.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
169.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
173.000000, 8.000000, 0.000000, 0.000000, 0.000000, 0.000000
179.000000, 7.000000, 5.000000, 0.000000, 0.000000, 0.000000
184.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
185.000000, 5.000000, 5.000000, 5.000000, 5.000000, 3.000000
186.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
187.000000, 7.000000, 7.000000, 7.000000, 7.000000, 7.000000
189.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
190.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
191.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000
197.000000, 8.000000, 8.000000, 8.000000, 8.000000, 8.000000
205.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
208.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
209.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
217.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
218.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
222.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
223.000000, 6.000000, 0.000000, 0.000000, 0.000000, 0.000000
234.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
240.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
246.000000, 9.000000, 9.000000, 9.000000, 9.000000, 9.000000
247.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
250.000000, 4.000000, 4.000000, 4.000000, 4.000000, 4.000000
257.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
258.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
268.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
269.000000, 6.000000, 6.000000, 6.000000, 0.000000, 0.000000
270.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
274.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
278.000000, 7.000000, 7.000000, 7.000000, 7.000000, 0.000000
281.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
288.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000
294.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
296.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
299.000000, 5.000000, 5.000000, 5.000000, 5.000000, 5.000000
301.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
308.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
310.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
312.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
314.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
318.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
321.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
326.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
327.000000, 7.000000, 7.000000, 7.000000, 7.000000, 4.000000
333.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
336.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
337.000000, 9.000000, 9.000000, 6.000000, 6.000000, 0.000000
339.000000, 6.000000, 5.000000, 5.000000, 5.000000, 5.000000
344.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
350.000000, 7.000000, 5.000000, 5.000000, 5.000000, 5.000000
353.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
355.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
359.000000, 10.000000, 10.000000, 8.000000, 8.000000, 8.000000
361.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
364.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
365.000000, 7.000000, 7.000000, 7.000000, 7.000000, 7.000000
374.000000, 6.000000, 6.000000, 6.000000, 6.000000, 6.000000
375.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
376.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
378.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
379.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
380.000000, 4.000000, 0.000000, 0.000000, 0.000000, 0.000000
383.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
385.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
388.000000, 5.000000, 0.000000, 0.000000, 0.000000, 0.000000
390.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
393.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
399.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
401.000000, 10.000000, 10.000000, 9.000000, 9.000000, 8.000000
405.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
412.000000, 7.000000, 0.000000, 0.000000, 0.000000, 0.000000
