userId,testItems
4, 1 2 3 4 5
5, 14279 1086 2475 4579 5170
8, 1 14 27 203 258
9, 1 2 3 4 5
13, 16303 11945 29384 1 2
18, 35035 32343 4534 6725 6938
19, 16 319 542 624 687
23, 1 2 3 4 5
26, 1 2 3 4 5
29, 7976 26516 1 2 3
31, 1 2 3 4 5
32, 5585 7223 19789 89 682
33, 447 2962 3654 3665 7862
35, 33918 27 898 2269 4411
37, 1592 2340 3308 8265 10520
51, 56 2933 5254 5388 7918
52, 6299 10650 12882 21191 22043
53, 2500 46 101 281 297
54, 386 1083 1990 7261 10655
61, 761 4106 15100 19116 19318
64, 10013 1 2 3 4
69, 196 2484 8792 11818 12510
76, 5551 12267 15108 32228 1
78, 1 2 3 4 5
79, 4917 5891 12141 15974 17026
85, 1 2 3 4 5
89, 1 2 3 4 5
92, 1 2 3 4 5
93, 35 398 436 860 865
95, 29311 10620 24074 7719 18440
100, 23758 1 2 3 4
104, 20924 3929 5566 8393 8423
105, 1 2 3 4 5
109, 7538 15706 1 2 3
110, 17085 3590 4289 5104 8228
111, 23248 1232 1681 2539 4581
112, 1 2 3 4 5
122, 36409 4201 17827 18311 2340
126, 1726 2131 2275 3433 4051
131, 584 665 2135 2242 3141
132, 33420 1 2 3 4
136, 1 2 3 4 5
140, 1690 10605 15462 16506 20016
144, 7800 8057 8462 8468 8734
145, 13934 14190 14200 14963 15816
146, 1 2 3 4 5
151, 1996 3666 3931 9025 14156
152, 254 15832 18771 23557 33975
155, 1763 1948 2591 3761 3804
156, 1 2 3 4 5
160, 1 2 3 4 5
162, 4526 7615 7850 13808 19288
164, 1232 5132 6984 8000 8065
165, 3101 3896 5087 8175 11895
166, 3203 4634 1921 4305 6209
169, 1 2 3 4 5
173, 1 652 4106 6788 8045
179, 10593 3896 4117 5087 7976
184, 13635 23512 26783 28924 1
185, 18055 18394 19789 22894 32938
186, 1 2 3 4 5
187, 380 1112 1210 3602 3603
189, 2101 2481 3797 3897 5996
190, 4158 5032 7079 7777 11215
191, 1332 15449 17469 20374 21520
197, 853 1694 3487 4356 5014
205, 1 2 3 4 5
208, 1 2 3 4 5
209, 72 390 3056 4561 6453
217, 1 2 3 4 5
218, 1 2 3 4 5
222, 1755 1938 8034 8074 10042
223, 32010 15214 1 2 3
234, 35801 1 2 3 4
240, 987 1 2 3 4
246, 123 318 582 1239 2032
247, 1 2 3 4 5
250, 410 2259 2478 5481 9006
257, 1 2 3 4 5
258, 727 1532 4271 4777 9702
268, 3514 4544 21639 28603 34568
269, 1383 1478 2004 24253 1
270, 1 2 3 4 5
274, 1 2 3 4 5
278, 22022 789 7752 14574 18941
281, 1 2 3 4 5
288, 12071 32655 733 4992 9146
294, 342 1700 2482 3074 4668
296, 1 2 3 4 5
299, 3101 6936 7239 7666 8175
301, 13418 21164 32488 36427 230
308, 1649 5737 6365 9190 10944
310, 1 2 3 4 5
312, 1 2 3 4 5
314, 6788 14484 1 8045 14487
318, 17960 1 2 3 4
321, 1 2 3 4 5
326, 29347 1 2 3 4
327, 1356 2336 4963 5094 5399
333, 1 2 3 4 5
336, 1 2 3 4 5
337, 139 256 665 807 1109
339, 2365 3862 4614 6320 6806
344, 330 567 645 1462 2854
350, 10459 29841 196 1419 2558
353, 290 1726 2009 2131 2275
355, 120 12693 29926 31771 34085
359, 5247 16227 34566 296 789
361, 1 2 3 4 5
364, 23328 1 2 3 4
365, 462 1322 1980 2323 2365
374, 8820 11150 12112 14942 20769
375, 1 2 3 4 5
376, 1 2 3 4 5
378, 11000 27274 29129 29179 1
379, 1 2 3 4 5
380, 1167 1493 1607 2001 2493
383, 1 2 3 4 5
385, 1 2 3 4 5
388, 11064 15754 16856 30034 33087
390, 1 2 3 4 5
393, 139 807 888 1109 1233
399, 1 2 3 4 5
401, 1773 3067 4826 7806 8006
405, 35006 1 2 3 4
412, 25178 33276 7060 24773 29552
413, 15351 21308 24497 29995 1264
415, 7666 9214 11356 17124 19090
418, 101 323 380 452 527
431, 26794 65 2406 2532 4538
433, 25665 31509 1 2 3
441, 17827 37036 1 2 3
443, 5538 13265 389 400 887
445, 18867 34880 1 2 3
449, 990 14375 17270 34237 330
456, 1 2 3 4 5
458, 28737 673 4271 9718 10050
459, 1 2 3 4 5
463, 1330 7406 10751 16997 28029
466, 1 2 3 4 5
477, 6130 23428 62 103 126
478, 1 2 3 4 5
481, 6788 8045 11641 23758 27730
487, 1 2 3 4 5
488, 1 2 3 4 5
491, 1 2 3 4 5
494, 1 2 3 4 5
503, 2103 11829 12681 15104 16555
504, 1 2 3 4 5
508, 1558 14994 22424 26687 29003
509, 1 2 3 4 5
510, 1 2 3 4 5
511, 1 2 3 4 5
516, 2030 2750 3044 3430 5011
524, 3143 6681 6877 7019 7801
527, 1 2 3 4 5
531, 884 959 1234 2114 2744
532, 1 2 3 4 5
541, 6698 18646 1 2 3
542, 1 2 3 4 5
543, 1 2 3 4 5
549, 17851 33938 27 220 230
551, 1 2 3 4 5
559, 1 2 3 4 5
565, 9 969 1224 1541 1748
568, 1 2 3 4 5
569, 3548 3624 3999 5329 10151
572, 9839 15448 19254 22625 29851
582, 1123 4251 4466 6212 7760
589, 1 2 3 4 5
590, 1 2 3 4 5
592, 28949 376 758 890 1094
595, 2149 8296 11656 26052 29809
599, 2009 4051 8881 9578 9703
600, 46 281 461 1899 1986
603, 26309 16024 20769 23427 24770
605, 1 2 3 4 5
606, 1 2 3 4 5
615, 1 2 3 4 5
616, 1 2 3 4 5
617, 1387 2200 2616 2845 5341
621, 1 2 3 4 5
632, 62 683 1262 1720 1747
643, 1 2 3 4 5
646, 1 2 3 4 5
651, 2401 2484 8185 17948 18350
652, 2486 5665 7223 16869 447
653, 514 566 862 1938 1968
654, 521 1005 1499 2017 2517
